"","site_code","class","family_cor","fish_sp","genus","sp","nb_sample","nb_guts","nb_empty","item_raw","item_phylum","item_class","item_ord","item_fam","item_gen","item_sp","item_freq","item_volper","time","grp1","grp6"
"123","jap","Actinopterygii","Apogonidae","Cheilodipterus quinquelineatus","Cheilodipterus","quinquelineatus",18,10,8,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.1,NA,NA,"Gastropoda","Gastropoda"
"124","jap","Actinopterygii","Apogonidae","Cheilodipterus quinquelineatus","Cheilodipterus","quinquelineatus",18,10,8,"Coral_skeleton_frags","Cnidaria","Anthozoa","Scleractinia",NA,NA,NA,0.2,NA,NA,"Scleractinia","Anthozoa"
"125","jap","Actinopterygii","Apogonidae","Fowleria aurita","Fowleria","aurita",8,6,2,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.17,NA,NA,"Shrimp","Decapoda"
"126","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Blenniid fish","Chordata","Actinopterygii","Perciformes","Blenniidae",NA,NA,0.25,NA,NA,"Actinopterygii","Actinopterygii"
"127","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Portunid crabs","Arthropoda","Malacostraca","Decapoda","Portunidae",NA,NA,0.25,NA,NA,"Brachyura","Decapoda"
"128","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.25,NA,NA,"Actinopterygii","Actinopterygii"
"129","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.25,NA,NA,"Brachyura","Decapoda"
"130","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Gobiid fish","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,0.6,NA,NA,"Actinopterygii","Actinopterygii"
"131","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Squids","Mollusca","Cephalopoda","Teuthida",NA,NA,NA,0.6,NA,NA,"Cephalopoda","Cephalopoda"
"132","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.6,NA,NA,"Gastropoda","Gastropoda"
"133","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Algae_fronds",NA,NA,NA,NA,NA,NA,0.6,NA,NA,"Algae","Benthic autotroph"
"134","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.6,NA,NA,"Anomura","Decapoda"
"135","jap","Actinopterygii","Serranidae","Epinephelus merra","Epinephelus","merra",20,16,4,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.6,NA,NA,"Shrimp","Decapoda"
"136","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.59,NA,NA,"Brachyura","Decapoda"
"137","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.29,NA,NA,"Gastropoda","Gastropoda"
"138","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.35,NA,NA,"Amphipoda","Zooplankton"
"139","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.18,NA,NA,"Anomura","Decapoda"
"140","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Harpacticoid copepods","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.41,NA,NA,"Copepoda","Zooplankton"
"141","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Polychaetes sedentary","Annelida","Polychaeta",NA,NA,NA,NA,0.18,NA,NA,"Annelida","Worm"
"142","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.6,NA,NA,"Shrimp","Decapoda"
"143","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Crab_megalopa","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.6,NA,NA,"Zooplankton","Zooplankton"
"144","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,0.6,NA,NA,"Polyplacophora","Polyplacophora"
"145","jap","Actinopterygii","Plesiopidae","Plesiops coeruleolineatus","Plesiops","coeruleolineatus",17,16,1,"Sand",NA,NA,NA,NA,NA,NA,0.18,NA,NA,"Inorganic","Inorganic"
"146","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.75,NA,NA,"Shrimp","Decapoda"
"147","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.5,NA,NA,"Anomura","Decapoda"
"148","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Xanthid crabs","Arthropoda","Malacostraca","Decapoda","Xanthidae",NA,NA,0.25,NA,NA,"Brachyura","Decapoda"
"149","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Polychaetes errant","Annelida","Polychaeta",NA,NA,NA,NA,0.25,NA,NA,"Annelida","Worm"
"150","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.25,NA,NA,"Brachyura","Decapoda"
"151","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.25,NA,NA,"Amphipoda","Zooplankton"
"152","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","cyclophthalmus",6,4,2,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.25,NA,NA,"Isopoda","Zooplankton"
"153","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.56,NA,NA,"Actinopterygii","Actinopterygii"
"154","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.33,NA,NA,"Brachyura","Decapoda"
"155","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.33,NA,NA,"Anomura","Decapoda"
"156","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.22,NA,NA,"Zooplankton","Zooplankton"
"157","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.22,NA,NA,"Shrimp","Decapoda"
"158","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Gobiid fish","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,0.11,NA,NA,"Actinopterygii","Actinopterygii"
"159","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.11,NA,NA,"Gastropoda","Gastropoda"
"160","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Filamentous_algae",NA,NA,NA,NA,NA,NA,0.22,NA,NA,"Algae","Benthic autotroph"
"161","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Cumaceans","Arthropoda","Malacostraca","Cumacea",NA,NA,NA,0.11,NA,NA,"Cumacea","Zooplankton"
"162","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","melanotaenia",9,9,0,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.11,NA,NA,"Amphipoda","Zooplankton"
"163","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.43,NA,NA,"Actinopterygii","Actinopterygii"
"164","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.43,NA,NA,"Anomura","Decapoda"
"165","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Fish_eggs","Chordata","Actinopterygii",NA,NA,NA,NA,0.29,NA,NA,"Zooplankton","Zooplankton"
"166","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.14,NA,NA,"Brachyura","Decapoda"
"167","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.14,NA,NA,"Shrimp","Decapoda"
"168","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Hermit crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.14,NA,NA,"Anomura","Decapoda"
"169","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.14,NA,NA,"Amphipoda","Zooplankton"
"170","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.14,NA,NA,"Gastropoda","Gastropoda"
"171","jap","Actinopterygii","Pseudochromidae","Labracinus cyclophthalmus","Labracinus","spiloptera",8,7,1,"Tanaids","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.14,NA,NA,"Tanaidacea","Zooplankton"
"172","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,1,NA,NA,"Amphipoda","Zooplankton"
"173","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Harpacticoid copepods","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.8,NA,NA,"Copepoda","Zooplankton"
"174","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.4,NA,NA,"Shrimp","Decapoda"
"175","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Polychaetes errant","Annelida","Polychaeta",NA,NA,NA,NA,0.2,NA,NA,"Annelida","Worm"
"176","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Grapsid crabs","Arthropoda","Malacostraca","Decapoda","Grapsidae",NA,NA,0.2,NA,NA,"Brachyura","Decapoda"
"177","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Crab_megalopa","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.2,NA,NA,"Zooplankton","Zooplankton"
"178","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Insects","Arthropoda","Insecta",NA,NA,NA,NA,0.2,NA,NA,"Insecta","Insecta"
"179","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.4,NA,NA,"Isopoda","Zooplankton"
"180","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Caprellid amphipods","Arthropoda","Malacostraca","Amphipoda","Caprellidae",NA,NA,0.4,NA,NA,"Amphipoda","Zooplankton"
"181","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Cumaceans","Arthropoda","Malacostraca","Cumacea",NA,NA,NA,0.6,NA,NA,"Cumacea","Zooplankton"
"182","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Fish_larvae","Chordata","Actinopterygii",NA,NA,NA,NA,0.2,NA,NA,"Zooplankton","Zooplankton"
"183","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Polychaetes serpulid","Annelida","Polychaeta","Sabellida","Serpulidae",NA,NA,0.2,NA,NA,"Annelida","Worm"
"184","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Cyclopoid copepods","Arthropoda","Hexanauplia","Cyclopoida",NA,NA,NA,0.2,NA,NA,"Copepoda","Zooplankton"
"185","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.2,NA,NA,"Foraminifera","Foraminifera"
"186","jap","Actinopterygii","Pseudochromidae","Pseudochromis tapeinosoma","Pseudochromis","melanotaenia",5,5,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.2,NA,NA,"Ostracoda","Zooplankton"
"187","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Polychaetes sedentary","Annelida","Polychaeta",NA,NA,NA,NA,0.91,NA,NA,"Annelida","Worm"
"188","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Polychaetes errant","Annelida","Polychaeta",NA,NA,NA,NA,0.45,NA,NA,"Annelida","Worm"
"189","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Tanaids","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.55,NA,NA,"Tanaidacea","Zooplankton"
"190","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.45,NA,NA,"Amphipoda","Zooplankton"
"191","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,0.36,NA,NA,"Polyplacophora","Polyplacophora"
"192","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.18,NA,NA,"Ostracoda","Zooplankton"
"193","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.18,NA,NA,"Shrimp","Decapoda"
"194","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.9,NA,NA,"Isopoda","Zooplankton"
"195","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Pycnogonids","Arthropoda","Pycnogonida",NA,NA,NA,NA,0.9,NA,NA,"Pycnogonida","Pycnogonida"
"196","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Harpacticoid copepods","Arthropoda","Hexanauplia","Harpacticoida",NA,NA,NA,0.82,NA,NA,"Copepoda","Zooplankton"
"197","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Filamentous_algae",NA,NA,NA,NA,NA,NA,0.27,NA,NA,"Algae","Benthic autotroph"
"198","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.27,NA,NA,"Gastropoda","Gastropoda"
"199","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Calanoid copepods","Arthropoda","Hexanauplia","Calanoida",NA,NA,NA,0.18,NA,NA,"Copepoda","Zooplankton"
"200","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Eggs_unid",NA,NA,NA,NA,NA,NA,0.18,NA,NA,"Zooplankton","Zooplankton"
"201","jap","Actinopterygii","Nemipteridae","Scolopsis lineata","Scolopsis","cancellatus",13,11,2,"Sand",NA,NA,NA,NA,NA,NA,0.27,NA,NA,"Inorganic","Inorganic"
"202","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Portunid crabs","Arthropoda","Malacostraca","Decapoda","Portunidae",NA,NA,0.5,NA,NA,"Brachyura","Decapoda"
"203","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.38,NA,NA,"Brachyura","Decapoda"
"204","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.38,NA,NA,"Actinopterygii","Actinopterygii"
"205","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Shrimps","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.38,NA,NA,"Shrimp","Decapoda"
"206","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Blenniid fish","Chordata","Actinopterygii","Perciformes","Blenniidae",NA,NA,0.13,NA,NA,"Actinopterygii","Actinopterygii"
"207","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Gobiid fish","Chordata","Actinopterygii","Perciformes","Gobiidae",NA,NA,0.13,NA,NA,"Actinopterygii","Actinopterygii"
"208","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Alpheid shrimps","Arthropoda","Malacostraca","Decapoda","Alpheidae",NA,NA,0.13,NA,NA,"Shrimp","Decapoda"
"209","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Stomatopods","Arthropoda","Malacostraca","Stomatopoda",NA,NA,NA,0.13,NA,NA,"Stomatopoda","Stomatopoda"
"210","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.13,NA,NA,"Anomura","Decapoda"
"211","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Hippolytid shrimps","Arthropoda","Malacostraca","Decapoda","Hippolytidae",NA,NA,0.13,NA,NA,"Shrimp","Decapoda"
"212","jap","Actinopterygii","Lutjanidae","Lutjanus fulviflamma","Lutjanus","fulviflamma",8,8,0,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.13,NA,NA,"Amphipoda","Zooplankton"
"213","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Gastropods","Mollusca","Gastropoda",NA,NA,NA,NA,0.82,NA,NA,"Gastropoda","Gastropoda"
"214","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Polychaetes sedentary","Annelida","Polychaeta",NA,NA,NA,NA,0.88,NA,NA,"Annelida","Worm"
"215","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Chitons","Mollusca","Polyplacophora",NA,NA,NA,NA,0.55,NA,NA,"Polyplacophora","Polyplacophora"
"216","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Isopods","Arthropoda","Malacostraca","Isopoda",NA,NA,NA,0.45,NA,NA,"Isopoda","Zooplankton"
"217","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Crabs","Arthropoda","Malacostraca","Decapoda",NA,NA,NA,0.11,NA,NA,"Brachyura","Decapoda"
"218","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Gammaridean amphipods","Arthropoda","Malacostraca","Amphipoda","Gammaridae",NA,NA,0.45,NA,NA,"Amphipoda","Zooplankton"
"219","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Eggs_invert",NA,NA,NA,NA,NA,NA,0.11,NA,NA,"Zooplankton","Zooplankton"
"220","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Echinoids","Echinodermata","Echinoidea",NA,NA,NA,NA,0.11,NA,NA,"Echinoidea","Echinoidea"
"221","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Galatheid crabs","Arthropoda","Malacostraca","Decapoda","Galatheidae",NA,NA,0.11,NA,NA,"Anomura","Decapoda"
"222","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Filamentous_algae",NA,NA,NA,NA,NA,NA,0.36,NA,NA,"Algae","Benthic autotroph"
"223","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Tanaids","Arthropoda","Malacostraca","Tanaidacea",NA,NA,NA,0.36,NA,NA,"Tanaidacea","Zooplankton"
"224","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Foraminifera","Foraminifera",NA,NA,NA,NA,NA,0.18,NA,NA,"Foraminifera","Foraminifera"
"225","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Fish_eggs_demersal","Chordata","Actinopterygii",NA,NA,NA,NA,0.11,NA,NA,"Zooplankton","Zooplankton"
"226","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Ostracods","Arthropoda","Ostracoda",NA,NA,NA,NA,0.11,NA,NA,"Ostracoda","Zooplankton"
"227","jap","Actinopterygii","Lethrinidae","Gnathodentex aureolineatus","Gnathodentex","aurolineatus",11,11,0,"Pycnogonids","Arthropoda","Pycnogonida",NA,NA,NA,NA,0.11,NA,NA,"Pycnogonida","Pycnogonida"
"228","jap","Actinopterygii","Lethrinidae","Lethrinus genivittatus","Lethrinus","nematacanthus",5,5,0,"Fish","Chordata","Actinopterygii",NA,NA,NA,NA,0.2,NA,NA,"Actinopterygii","Actinopterygii"
